feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
3162	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27134280	PQQITYGQJLPDFC-RKQHYHRCSA-N	InChI=1S/C14H20O8/c15-6-10-11(18)12(19)13(20)14(22-10)21-4-3-7-1-2-8(16)9(17)5-7/h1-2,5,10-20H,3-4,6H2/t10-,11-,12+,13-,14-/m1/s1	OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	C14H20O8	pos_1_1proton1ethylamine	316.1158176	2-(3,4-dihydroxyphenyl)-ethyl-O-beta-D-glucopyranoside	PQQITYGQJLPDFC	Shikimates and Phenylpropanoids	Phenylethanoids (C6-C2)	Phenylethanoids	http://www.wikidata.org/entity/Q2700694	Prunus grayana	870878.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus grayana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	146	Terpenoids	1.0	Monoterpenoids	1.0	Phenylethanoids	0.75
3163	12.0	0.0	MS1_match	http://www.wikidata.org/entity/Q22911785	KPQMCAKZRXOZLB-KOIHBYQTSA-N	InChI=1S/C13H20O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,10,14,16H,8H2,1-4H3/b6-5+/t10-,13-/m1/s1	CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O	C13H20O3	pos_1_1proton1isopropanol	224.1412445	Vomifoliol	KPQMCAKZRXOZLB	Terpenoids	Apocarotenoids	Apocarotenoids(ε-)	http://www.wikidata.org/entity/Q165424	Prunus padus	1004570.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus padus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus padus']	9	1	9.5	1	26	Terpenoids	0.6388888888888888	Sesquiterpenoids	0.3611111111111111	Cinnamic acids and derivatives	0.19444444444444445
3165	21.0	0.2907517	ISDB	http://www.wikidata.org/entity/Q418672	AOGQPLXWSUTHQB-UHFFFAOYSA-N	InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3	CCCCCCOC(C)=O	C8H16O2	nan	144.115029752	Hexyl acetate	AOGQPLXWSUTHQB	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q158657	Malus pumila	854961.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	9	3	11.663006782531738	1	530	Fatty acids	1.0	Fatty esters	1.0	Wax monoesters	1.0
3166	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q105331489|http://www.wikidata.org/entity/Q104908421	XMXGGPVFYCGIQV-LZWOXQAQSA-N|AAXHRFJECJMASC-ZVZLTRKCSA-N	InChI=1S/C16H26O4/c1-11(2)14(17)9-10-16(3,19)13-7-5-12(6-8-13)15(18)20-4/h5,13-14,17,19H,1,6-10H2,2-4H3/t13-,14+,16-/m0/s1|InChI=1S/C16H26O4/c1-15(2,18)10-5-11-16(3,19)13-8-6-12(7-9-13)14(17)20-4/h5-6,10,13,18-19H,7-9,11H2,1-4H3/b10-5+/t13-,16-/m0/s1	C=C(C)[C@H](O)CC[C@](C)(O)[C@H]1CC=C(C(=O)OC)CC1|COC(=O)C1=CC[C@H]([C@@](C)(O)C/C=C/C(C)(C)O)CC1	C16H26O4|C16H26O4	pos_1_1proton1ethylamine|pos_1_1proton1ethylamine	282.183109312|282.183109312	methyl (4R)-4-[(2S,5R)-2,5-dihydroxy-6-methylhept-6-en-2-yl]cyclohexene-1-carboxylate|methyl (4R)-4-[(E,2S)-2,6-dihydroxy-6-methylhept-4-en-2-yl]cyclohexene-1-carboxylate	XMXGGPVFYCGIQV|AAXHRFJECJMASC	Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids	Bisabolane sesquiterpenoids|Bisabolane sesquiterpenoids	http://www.wikidata.org/entity/Q634975|http://www.wikidata.org/entity/Q634975	Rosa rugosa|Rosa rugosa	1054790.0|1054790.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Unknown']|['Unknown']	['Rosa']|['Rosa']	['Rosa rugosa']|['Rosa rugosa']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	nan|nan	nan|nan	nan|nan	6|6	2|2	7.0|7.0	1|1	39	Terpenoids	0.75	Sesquiterpenoids	0.55	Eudesmane sesquiterpenoids	0.2
3168	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105276680	UPASGSSMBIZMDX-WNENLGFLSA-N	InChI=1S/C24H28O10/c1-31-18-12-15(4-8-17(18)26)5-9-20(27)33-13-19-21(28)22(29)23(30)24(34-19)32-11-10-14-2-6-16(25)7-3-14/h2-9,12,19,21-26,28-30H,10-11,13H2,1H3/b9-5+/t19-,21-,22+,23-,24-/m1/s1	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OCCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	C24H28O10	pos_1_1proton1ammonium	476.168247096	Grayanoside A	UPASGSSMBIZMDX	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q2700694	Prunus grayana	870878.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus grayana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	14	Shikimates and Phenylpropanoids	0.8192771084337349	Phenylpropanoids (C6-C3)	0.5301204819277109	Cinnamic acids and derivatives	0.5301204819277109
317	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105173972	MXCOJKLBLFWFNI-UHFFFAOYSA-N	InChI=1S/C20H26O4/c1-11-8-20-9-12(11)4-5-13(20)19-7-3-6-18(2,17(23)24-10-19)15(19)14(20)16(21)22/h12-15H,1,3-10H2,2H3,(H,21,22)	C=C1CC23CC1CCC2C12CCCC(C)(C(=O)OC1)C2C3C(=O)O	C20H26O4	pos_2MMg	330.183109312	11-Methyl-6-methylidene-12-oxo-13-oxapentacyclo[9.3.3.15,8.01,10.02,8]octadecane-9-carboxylic acid	MXCOJKLBLFWFNI	Terpenoids	Diterpenoids	Gibberellins	http://www.wikidata.org/entity/Q41505	Eriobotrya japonica	207983.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Eriobotrya']	['Eriobotrya japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	nan	nan	7	3	8.5	1	76	Terpenoids	0.36	Diterpenoids	0.16	Gibberellins	0.16
3171	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105142174	KKEXONXLVLHEJJ-FQEVSTJZSA-N	InChI=1S/C23H20O5/c1-27-21-12-18(25)16(11-15-9-5-6-10-17(15)24)23-22(21)19(26)13-20(28-23)14-7-3-2-4-8-14/h2-10,12,20,24-25H,11,13H2,1H3/t20-/m0/s1	COc1cc(O)c(Cc2ccccc2O)c2c1C(=O)C[C@@H](c1ccccc1)O2	C23H20O5	pos_1_1proton1dmso	376.13107374	(2S)-7-hydroxy-8-[(2-hydroxyphenyl)methyl]-5-methoxy-2-phenyl-2,3-dihydrochromen-4-one	KKEXONXLVLHEJJ	Shikimates and Phenylpropanoids	Flavonoids	Flavanones	http://www.wikidata.org/entity/Q104950693	Micromeles ferruginea	7637458.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Micromeles']	['Micromeles ferruginea']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	nan	nan	7	3	8.5	1	612	Shikimates and Phenylpropanoids	0.3333333333333333	Flavonoids	0.3333333333333333	Flavanones	0.3333333333333333
3172	59.0	0.0	MS1_match	http://www.wikidata.org/entity/Q419829	ZYEMGPIYFIJGTP-UHFFFAOYSA-N	InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3	C=CCc1ccc(OC)c(OC)c1	C11H14O2	pos_1_1proton1isopropanol	178.099379688	Methyleugenol	ZYEMGPIYFIJGTP	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q39918	Prunus dulcis	731568.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus dulcis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	49	Terpenoids	1.0	Phenylpropanoids (C6-C3)	0.6	Cinnamic acids and derivatives	0.6
3174	68.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105170780	MROVETGJOLYNJI-UHFFFAOYSA-N	InChI=1S/C15H22O2/c1-9(2)11-5-6-15(4)12(7-11)10(3)13(16)8-14(15)17/h11,14,17H,1,5-8H2,2-4H3	C=C(C)C1CCC2(C)C(=C(C)C(=O)CC2O)C1	C15H22O2	pos_1_1proton1isopropanol	234.161979944	4-Hydroxy-1,4a-dimethyl-7-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one	MROVETGJOLYNJI	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q87645595	Pyrus vestita	3903537.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Sorbus']	['Sorbus cuspidata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	nan	nan	7	2	8.0	1	26	Terpenoids	0.6388888888888888	Sesquiterpenoids	0.3611111111111111	Cinnamic acids and derivatives	0.19444444444444445
3176	1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q111734510|http://www.wikidata.org/entity/Q105028470|http://www.wikidata.org/entity/Q105322825|http://www.wikidata.org/entity/Q104966104|http://www.wikidata.org/entity/Q110204573	VFPGPPMQCHGMCT-KYSZGLPYSA-N|HHQIZOGLMHHKLC-SOCIYPEWSA-N|WYYUKFFHGFCNBT-MBPYKEKKSA-N|CNNUKFIXGVQJSF-CQQLTZKSSA-N|OVWZFLKQVPSRDZ-UHFFFAOYSA-N	InChI=1S/C21H22O9/c22-9-16-18(25)19(26)20(27)21(30-16)29-15-7-11(23)6-14-17(15)12(24)8-13(28-14)10-4-2-1-3-5-10/h1-7,13,16,18-23,25-27H,8-9H2/t13-,16-,18-,19+,20-,21-/m1/s1|InChI=1S/C21H22O9/c1-27-12-6-16-18(13(23)8-15(29-16)10-2-4-11(22)5-3-10)17(7-12)30-21-20(26)19(25)14(24)9-28-21/h2-7,14-15,19-22,24-26H,8-9H2,1H3/t14-,15+,19+,20-,21+/m1/s1|InChI=1S/C21H22O9/c22-15-14(11-28-20(27)13-9-5-2-6-10-13)29-21(17(24)16(15)23)30-18(19(25)26)12-7-3-1-4-8-12/h1-10,14-18,21-24H,11H2,(H,25,26)/t14-,15-,16+,17-,18-,21+/m1/s1|InChI=1S/C21H22O9/c1-27-11-4-2-10(3-5-11)16-8-14(23)18-13(22)6-12(7-17(18)30-16)29-21-20(26)19(25)15(24)9-28-21/h2-7,15-16,19-22,24-26H,8-9H2,1H3/t15-,16-,19+,20-,21+/m1/s1|InChI=1S/C21H22O9/c1-9-18(25)19(26)20(27)21(28-9)30-16-7-12(23)6-15-17(16)13(24)8-14(29-15)10-2-4-11(22)5-3-10/h2-7,9,14,18-23,25-27H,8H2,1H3	O=C1C[C@H](c2ccccc2)Oc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c21|COc1cc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O|O=C(OC[C@H]1O[C@@H](O[C@@H](C(=O)O)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1|COc1ccc([C@H]2CC(=O)c3c(O)cc(O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1|CC1OC(Oc2cc(O)cc3c2C(=O)CC(c2ccc(O)cc2)O3)C(O)C(O)C1O	C21H22O9|C21H22O9|C21H22O9|C21H22O9|C21H22O9	pos_1_1proton1ethylamine|pos_1_1proton1ethylamine|pos_1_1proton1ethylamine|pos_1_1proton1ethylamine|pos_1_1proton1ethylamine	418.126382284|418.126382284|418.1263822839999|418.1263822839999|418.126382284	(2R)-7-hydroxy-2-phenyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one|(2S)-2alpha-(4-Hydroxyphenyl)-7-methoxy-5-(beta-D-xylopyranosyloxy)-2H-1-benzopyran-4(3H)-one|(2R)-2-[(2S,3R,4S,5S,6R)-6-(benzoyloxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-2-phenylacetic acid|(2R)-5-hydroxy-2-(4-methoxyphenyl)-7-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one|7-Hydroxy-2-(4-hydroxyphenyl)-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3-dihydrochromen-4-one	VFPGPPMQCHGMCT|HHQIZOGLMHHKLC|WYYUKFFHGFCNBT|CNNUKFIXGVQJSF|OVWZFLKQVPSRDZ	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Phenolic acids (C6-C1)|Flavonoids|Flavonoids	Flavanones|Flavanones|Simple phenolic acids|Flavanones|Flavanones	http://www.wikidata.org/entity/Q17235029|http://www.wikidata.org/entity/Q3408652|http://www.wikidata.org/entity/Q3408638|http://www.wikidata.org/entity/Q150149|http://www.wikidata.org/entity/Q150149	Prunus spachiana|Prunus serrulata var. spontanea|Prunus davidiana|Prunus cerasoides|Prunus cerasoides	953615.0|417136.0|821203.0|937996.0|937996.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Amygdaleae']|['Amygdaleae']|['Amygdaleae']|['Amygdaleae']	['Prunus']|['Prunus']|['Prunus']|['Prunus']|['Prunus']	['Prunus subhirtella']|['Prunus serrulata']|['Prunus davidiana']|['Prunus cerasoides']|['Prunus cerasoides']	nan|Prunus serrulata var. spontanea|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Amygdaleae']|['Amygdaleae']|['Amygdaleae']|['Amygdaleae']	['Prunus']|['Prunus']|['Prunus']|['Prunus']|['Prunus']	nan|nan|nan|nan|nan	8|8|8|8|8	1|1|1|1|1	8.5|8.5|8.5|8.5|8.5	1|1|1|1|1	14	Shikimates and Phenylpropanoids	0.8192771084337349	Phenylpropanoids (C6-C3)	0.5301204819277109	Cinnamic acids and derivatives	0.5301204819277109
3177	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27104150	BJEPYKJPYRNKOW-REOHCLBHSA-N	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1	O=C(O)C[C@H](O)C(=O)O	C4H6O5	pos_1_1proton1ethylamine	134.021523292	hydron;(2S)-2-hydroxybutanedioate	BJEPYKJPYRNKOW	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q165137	Prunus avium	162547.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus avium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	318	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Dicarboxylic acids	1.0
318	5.0	0.38348183	ISDB	http://www.wikidata.org/entity/Q82494744	ZMLQVXILYPDTDA-UHFFFAOYSA-N	InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)	CC(C)CCCCCCCCCCCC(N)=O	C15H31NO	nan	241.240564612	13-Methyltetradecanamide	ZMLQVXILYPDTDA	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q4838979	Bacillus pumilus	37567.0	['Bacteria']	['Unknown']	['Firmicutes']	['Bacilli']	['Bacillales']	['Bacillaceae']	['Unknown']	['Bacillus']	['Bacillus pumilus']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	3.033927321434021	1	73	Fatty acids	0.9285714285714286	Fatty amides	0.8571428571428571	Primary amides	0.8571428571428571
3180	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q5931666	LDPLFHGGZNSKDS-FTBFGRRBSA-N	InChI=1S/C14H16O10/c15-6-1-5(2-7(16)10(6)18)12(20)24-9-4-14(23,13(21)22)3-8(17)11(9)19/h1-2,8-9,11,15-19,23H,3-4H2,(H,21,22)/t8-,9-,11-,14+/m1/s1	O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1	C14H16O10	pos_1_1proton1ethylamine	344.074346712	Theogallin	LDPLFHGGZNSKDS	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Gallotannins	http://www.wikidata.org/entity/Q745	Fragaria	208027.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Potentilleae']	['Fragaria']	['Unknown']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Potentilleae']	nan	nan	7	2	8.0	1	8	Shikimates and Phenylpropanoids	1.0	Phenolic acids (C6-C1)	0.6666666666666666	Shikimic acids and derivatives	0.6666666666666666
3181	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3408685	LIIALPBMIOVAHH-UHFFFAOYSA-N	InChI=1S/C10H8O3/c1-12-8-4-2-7-3-5-10(11)13-9(7)6-8/h2-6H,1H3	COc1ccc2ccc(=O)oc2c1	C10H8O3	pos_1_1proton	176.047344116	7-Methoxycoumarin	LIIALPBMIOVAHH	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q1258395	Prunus prostrata	307264.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus prostrata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	1	8.5	1	14	Shikimates and Phenylpropanoids	0.8192771084337349	Phenylpropanoids (C6-C3)	0.5301204819277109	Cinnamic acids and derivatives	0.5301204819277109
3182	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105276680	UPASGSSMBIZMDX-WNENLGFLSA-N	InChI=1S/C24H28O10/c1-31-18-12-15(4-8-17(18)26)5-9-20(27)33-13-19-21(28)22(29)23(30)24(34-19)32-11-10-14-2-6-16(25)7-3-14/h2-9,12,19,21-26,28-30H,10-11,13H2,1H3/b9-5+/t19-,21-,22+,23-,24-/m1/s1	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OCCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	C24H28O10	pos_1_1proton	476.168247096	Grayanoside A	UPASGSSMBIZMDX	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q2700694	Prunus grayana	870878.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus grayana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	14	Shikimates and Phenylpropanoids	0.8192771084337349	Phenylpropanoids (C6-C3)	0.5301204819277109	Cinnamic acids and derivatives	0.5301204819277109
3183	35.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105177436	NCXOPROPMCEOMN-NOAGMNDJSA-N	InChI=1S/C32H48O4/c1-19-9-15-31-18-17-30(8)29(7)14-10-22-27(4,5)24(35-21(3)33)12-13-28(22,6)23(29)11-16-32(30,36-26(31)34)25(31)20(19)2/h11,16,19-20,22-25H,9-10,12-15,17-18H2,1-8H3/t19-,20+,22+,23-,24+,25-,28+,29-,30+,31+,32+/m1/s1	CC(=O)O[C@H]1CC[C@]2(C)[C@H]3C=C[C@]45OC(=O)[C@@]6(CC[C@@H](C)[C@H](C)[C@H]64)CC[C@@]5(C)[C@]3(C)CC[C@H]2C1(C)C	C32H48O4	pos_2_2proton	496.355260016	3-Acetoxy-11-ursen-28,13-olide	NCXOPROPMCEOMN	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	http://www.wikidata.org/entity/Q159324	Chaenomeles speciosa	371156.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Chaenomeles']	['Chaenomeles speciosa']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	nan	nan	7	1	7.5	1	26	Terpenoids	0.6388888888888888	Sesquiterpenoids	0.3611111111111111	Cinnamic acids and derivatives	0.19444444444444445
3186	3.0|3.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q27138189|http://www.wikidata.org/entity/Q104396389	XTODSGVDHGMKSN-SIEIHWOKSA-N|SWYRVCGNMNAFEK-MHXFFUGFSA-N	InChI=1S/C19H30O8/c1-10(21)5-6-13-18(2,3)7-11(22)8-19(13,4)27-17-16(25)15(24)14(23)12(9-20)26-17/h5,11-12,14-17,20,22-25H,7-9H2,1-4H3/t6?,11-,12+,14+,15-,16+,17-,19+/m0/s1|InChI=1S/C19H30O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-7,11,13-17,20,22-25H,8-9H2,1-4H3/b6-5+/t11-,13-,14-,15+,16-,17-,19-/m1/s1	CC(=O)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O|CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C19H30O8|C19H30O8	pos_1_1proton1methanol|pos_1_1proton1methanol	386.19406791999984|386.19406792	Citroside A|Roseoside	XTODSGVDHGMKSN|SWYRVCGNMNAFEK	Terpenoids|Terpenoids	Apocarotenoids|Apocarotenoids	Megastigmanes|Megastigmanes	http://www.wikidata.org/entity/Q165424|http://www.wikidata.org/entity/Q158657	Prunus padus|Malus pumila	1004570.0|854961.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Maleae']	['Prunus']|['Malus']	['Prunus padus']|['Malus pumila']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Maleae']	['Prunus']|['Malus']	['Prunus padus']|['Malus pumila']	9|9	1|1	9.5|9.5	1|1	39	Terpenoids	0.75	Sesquiterpenoids	0.55	Eudesmane sesquiterpenoids	0.2
