CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1357	2094	76	0.8798	-179.083
205	961	76	0.902	-75.021
428	961	76	0.9111	341.132
520	961	76	0.9052	-75.021
941	961	76	0.9353	0.000
961	2094	76	0.9316	-179.083
961	3915	76	1.0	-0.000
428	1083	76	0.9542	0.000
1083	2094	76	0.8801	162.049
1083	2300	76	0.8699	17.026
192	533	76	0.8325	-2.014
533	734	76	0.8012	-12.000
21	69	76	0.9097	-162.053
21	101	76	0.8815	179.079
21	150	76	0.9035	26.016
205	3915	76	0.902	-75.021
428	3915	76	0.9111	341.132
520	3915	76	0.9052	-75.021
941	3915	76	0.9353	-0.000
2094	3915	76	0.9316	179.083
206	227	76	0.8651	-0.000
227	734	76	0.8138	-264.209
227	3409	76	0.8323	0.000
101	192	76	0.8506	28.030
45	69	76	0.8762	-28.031
69	428	76	0.8743	260.214
69	449	76	0.8761	26.015
1232	2300	76	0.8711	-324.107
205	941	76	0.9043	-75.021
941	1232	76	0.9047	0.000
941	2094	76	0.9364	-179.083
192	734	76	0.8185	-14.014
140	449	76	0.8702	4.031
449	617	76	0.8706	-2.015
449	2181	76	0.8702	-4.030
1232	2094	76	0.8821	-179.083
150	210	76	0.8678	-2.016
210	617	76	0.8645	-162.052
210	1497	76	0.8291	2.024
140	617	76	0.8855	2.016
140	2181	76	1.0	0.001
206	2268	76	0.814	-29.063
617	2181	76	0.8855	-2.015
205	520	76	0.929	-0.000
520	1930	76	0.9251	0.000
428	2094	76	0.8812	162.049
205	1930	76	0.9254	-0.000
206	3409	76	0.8515	-0.000
42	1608	77	0.9551	0.000
1608	2085	77	0.9701	0.000
1608	2466	77	0.9551	-0.012
1608	2472	77	0.9551	0.012
1608	2473	77	0.9701	-0.012
1608	2474	77	0.9701	-0.010
1608	2496	77	0.9551	0.009
1608	2499	77	0.9701	0.012
1608	2522	77	0.9701	0.010
1608	3622	77	0.9551	-0.000
42	2496	77	1.0	0.009
2085	2496	77	0.9602	0.009
2466	2496	77	1.0	0.021
2472	2496	77	1.0	-0.003
2473	2496	77	0.9602	0.021
2474	2496	77	0.9602	0.019
2496	2499	77	0.9602	0.003
2496	2522	77	0.9602	0.000
2496	3622	77	1.0	-0.009
42	2472	77	1.0	0.012
2085	2472	77	0.9602	0.012
2466	2472	77	1.0	0.024
2472	2473	77	0.9602	-0.024
2472	2474	77	0.9602	-0.022
2472	2499	77	0.9602	0.000
2472	2522	77	0.9602	-0.002
2472	3622	77	1.0	-0.012
42	2085	77	0.9602	0.000
2085	2466	77	0.9602	-0.012
2085	2473	77	1.0	-0.012
2085	2474	77	1.0	-0.010
2085	2499	77	1.0	0.012
2085	2522	77	1.0	0.010
2085	3622	77	0.9602	-0.000
42	2466	77	1.0	-0.012
2466	2473	77	0.9602	0.001
2466	2474	77	0.9602	0.003
2466	2499	77	0.9602	0.025
2466	2522	77	0.9602	0.022
2466	3622	77	1.0	0.012
42	2522	77	0.9602	0.010
2473	2522	77	1.0	0.021
2474	2522	77	1.0	0.019
2499	2522	77	1.0	-0.003
2522	3622	77	0.9602	-0.010
42	2473	77	0.9602	-0.011
2473	2474	77	1.0	0.002
2473	2499	77	1.0	0.024
2473	3622	77	0.9602	0.011
42	3622	77	1.0	0.000
2474	3622	77	0.9602	0.009
2499	3622	77	0.9602	-0.013
42	2474	77	0.9602	-0.009
42	2499	77	0.9602	0.013
2474	2499	77	1.0	0.022
286	3845	78	0.8279	-30.010
883	3845	78	0.8115	-30.010
1463	3845	78	0.8138	-30.010
1667	3845	78	0.8152	-76.052
1683	3845	78	0.8032	-76.052
1985	3845	78	0.8443	-30.010
2251	3845	78	0.7938	-76.052
3845	3899	78	0.7809	-24.000
3845	3971	78	0.8152	76.052
286	1683	78	0.816	46.042
883	1683	78	0.7794	46.042
1463	1683	78	0.8083	46.042
1667	1683	78	0.9559	0.000
1683	1985	78	0.7899	-46.042
1683	2237	78	0.7741	-14.016
1683	2251	78	0.9104	0.000
1683	3895	78	0.8427	-162.053
1683	3971	78	0.9559	0.000
286	1463	78	0.8869	-0.000
883	1463	78	0.7808	0.000
1463	1667	78	0.8469	46.042
1463	1985	78	0.8189	-0.000
1463	2251	78	0.7811	46.042
1463	3971	78	0.8469	46.042
1667	2237	78	0.7723	-14.016
2237	2251	78	0.8197	14.016
2237	3971	78	0.7723	14.016
286	883	78	0.8182	-0.000
286	1667	78	0.8478	46.042
286	1985	78	0.8572	-0.000
286	2251	78	0.8234	46.042
286	3971	78	0.8478	46.042
883	1667	78	0.7955	46.042
1667	1985	78	0.7915	-46.042
1667	2251	78	0.9076	0.000
1667	3895	78	0.8197	-162.053
1667	3971	78	1.0	0.000
2251	3895	78	0.8161	-162.053
3895	3971	78	0.8197	162.053
883	1985	78	0.8756	-0.000
883	2251	78	0.7776	46.042
883	3971	78	0.7955	46.042
1985	2251	78	0.7704	46.042
1985	3971	78	0.7915	46.042
2251	3971	78	0.9076	0.000
309	2694	79	1.0	-0.000
1564	2694	79	0.8879	-102.032
309	1564	79	0.8879	102.032
4303	4340	80	0.7041	-14.016
1091	4303	80	0.7283	-28.031
1438	4303	80	0.7777	-27.995
1504	4303	80	0.7283	-28.031
4050	4303	80	0.7283	-28.031
1091	1374	80	0.7643	27.995
1091	1438	80	0.9413	-0.036
1091	1504	80	1.0	0.000
1091	4050	80	1.0	0.000
1374	1504	80	0.7643	-27.995
1438	1504	80	0.9413	0.036
1504	4050	80	1.0	0.000
1374	4050	80	0.7643	-27.995
1438	4050	80	0.9413	0.036
568	1072	81	0.8567	18.011
568	1226	81	0.8323	18.011
568	1273	81	0.884	18.011
1072	1226	81	0.8282	0.000
1072	1273	81	0.8694	0.000
274	664	81	0.9126	-0.000
587	664	81	0.9132	-0.000
664	770	81	0.9325	0.000
664	922	81	0.913	0.000
664	981	81	0.8992	0.000
664	1226	81	0.7812	-17.063
664	3400	81	0.9206	0.000
1226	1273	81	0.8565	-0.000
274	770	81	0.9226	0.000
587	770	81	0.9258	0.000
770	922	81	0.9407	-0.000
770	981	81	0.9249	0.000
770	3400	81	0.9181	-0.000
274	3400	81	0.9142	-0.000
587	3400	81	0.8991	-0.000
922	3400	81	0.9001	0.000
981	3400	81	0.877	-0.000
274	587	81	0.9292	0.000
274	922	81	0.9228	-0.000
274	981	81	0.9165	0.000
587	922	81	0.9302	-0.000
922	981	81	0.9543	0.000
587	981	81	0.917	0.000
2779	3406	82	1.0	-0.000
14	4052	83	0.7999	-14.019
2084	4052	83	0.7635	-14.019
2147	4052	83	0.749	-0.003
4052	4190	83	0.8387	14.019
2145	2147	83	0.7868	-0.000
2145	4190	83	0.8274	14.016
14	632	83	0.8862	-592.268
632	2430	83	0.9534	-0.000
632	4190	83	0.8291	592.268
14	223	83	0.7959	1.008
223	4190	83	0.7699	-1.008
2	4190	83	0.7199	14.016
14	4190	83	0.88	-0.000
2084	4190	83	0.7836	-0.000
2147	4190	83	0.7814	14.016
2430	4190	83	0.8615	592.268
2	14	83	0.7257	14.016
14	2147	83	0.7666	-14.016
14	2084	83	0.7958	0.000
14	2430	83	0.9001	-592.268
463	2841	86	0.9229	0.000
690	2841	86	0.775	88.016
1942	2841	86	0.885	0.000
2653	2841	86	0.786	15.978
2813	2841	86	0.7564	15.978
2841	3940	86	0.885	-0.000
463	690	86	0.8096	-88.016
690	1942	86	0.7688	88.016
690	3940	86	0.7688	88.016
463	2813	86	0.7823	-15.977
1942	2813	86	0.7423	-15.978
2653	2813	86	0.9182	0.000
2813	3940	86	0.7423	15.977
463	1942	86	0.8939	0.000
1942	2653	86	0.7731	-15.978
1942	3940	86	1.0	-0.000
463	2653	86	0.824	-15.978
463	3940	86	0.8939	0.000
2653	3940	86	0.7731	15.978
1604	1921	88	0.9795	-0.000
1604	2230	88	1.0	0.000
1921	2230	88	0.9795	0.000
76	2494	89	0.8569	-136.073
81	2494	89	0.9236	-0.000
1997	2494	89	0.8437	-136.073
2038	2494	89	0.8908	0.000
2494	3978	89	1.0	0.002
2494	4094	89	1.0	0.002
76	81	89	0.9098	-136.073
76	1997	89	0.8968	0.000
76	2038	89	0.8423	-136.073
76	3978	89	0.8569	-136.071
76	4094	89	0.8569	-136.071
81	1997	89	0.8784	136.073
1997	2038	89	0.8222	-136.073
1997	3978	89	0.8437	-136.071
1997	4094	89	0.8437	-136.071
81	3978	89	0.9236	0.002
2038	3978	89	0.8908	0.002
3978	4094	89	1.0	-0.000
81	2038	89	0.8862	-0.001
2038	4094	89	0.8908	0.002
81	4094	89	0.9236	0.002
341	906	91	0.726	-26.015
591	906	91	0.7454	-6.047
583	4074	92	1.0	-0.001
571	3923	95	1.0	0.000
628	4029	97	1.0	-0.001
1500	1501	98	1.0	0.000
1082	2086	99	0.8013	-56.027
1578	2086	99	0.9748	-0.058
2056	2086	99	0.8024	-28.032
2086	2164	99	0.8024	28.032
2086	2243	99	0.8284	14.016
2086	2431	99	0.8378	27.995
2086	3004	99	0.8284	14.016
2086	3040	99	1.0	-0.000
2086	3268	99	0.8284	14.016
2826	3820	99	0.8211	-62.051
317	1082	99	0.8181	28.032
1082	1578	99	0.8228	-55.969
1082	2431	99	0.9003	-28.031
1082	3040	99	0.8013	-56.027
1578	2164	99	0.8242	27.974
2056	2164	99	1.0	-0.000
2057	2164	99	0.8463	5.990
2164	2243	99	0.8428	-14.016
2164	2431	99	0.82	-0.036
2164	3004	99	0.8428	-14.016
2164	3040	99	0.8024	-28.032
2164	3268	99	0.8428	-14.016
159	2431	99	0.8365	36.073
317	2431	99	0.9006	0.001
1578	2431	99	0.8527	27.938
2056	2431	99	0.82	-0.037
2243	2431	99	0.8249	13.979
2431	3004	99	0.8249	-13.979
2431	3040	99	0.8378	-27.995
2431	3268	99	0.8249	-13.979
159	253	99	0.8021	-104.011
186	253	99	0.9169	-0.001
253	340	99	0.8128	132.042
253	365	99	0.8306	86.000
253	573	99	0.8125	118.027
253	2742	99	0.8033	0.004
1578	2056	99	0.8242	27.974
2056	2057	99	0.8463	-5.990
2056	2243	99	0.8428	-14.016
2056	3004	99	0.8428	-14.016
2056	3040	99	0.8024	-28.032
2056	3268	99	0.8428	-14.016
186	2742	99	0.8236	0.003
159	365	99	0.9153	-18.011
186	365	99	0.868	85.999
228	365	99	0.8759	-0.000
340	365	99	0.8043	-46.043
365	573	99	0.8976	32.027
365	783	99	0.9024	46.042
365	2217	99	0.9023	-39.958
159	783	99	0.8649	28.031
186	783	99	0.8198	132.042
228	783	99	0.8347	46.042
573	783	99	0.8125	14.016
783	2217	99	0.8705	-86.000
159	573	99	0.9176	14.016
186	573	99	0.8013	118.026
228	573	99	0.8325	32.027
522	573	99	0.816	146.058
573	2217	99	0.8642	-71.985
159	186	99	0.8177	-104.010
186	228	99	0.8033	85.999
186	340	99	0.8338	132.042
186	2217	99	0.8196	46.041
1578	3040	99	0.9748	-0.058
2243	3040	99	0.8284	-14.016
3004	3040	99	0.8284	-14.016
3040	3268	99	0.8284	14.016
1578	3268	99	0.8462	13.958
2243	3268	99	1.0	0.000
3004	3268	99	1.0	0.000
317	1578	99	0.8156	-27.937
1578	2243	99	0.8462	13.958
1578	3004	99	0.8462	13.958
159	228	99	0.8439	-18.011
228	2217	99	0.8195	-39.958
159	2217	99	0.8676	-57.969
159	340	99	0.8039	28.031
340	3820	99	0.8072	-24.000
2243	3004	99	1.0	-0.000
159	522	99	0.8378	-132.042
2375	3530	100	1.0	-0.000
2188	3601	101	0.9248	-14.015
1095	4317	102	0.9201	-30.013
4210	4317	102	1.0	0.004
4294	4317	102	0.7467	45.063
4297	4317	102	0.8639	-0.002
4317	4352	102	0.7916	30.013
4317	4357	102	0.7467	-45.058
4210	4357	102	0.7467	-45.054
4294	4357	102	1.0	0.004
4297	4357	102	0.7342	-45.060
762	1095	102	0.8216	17.027
1095	4210	102	0.9201	-30.017
1095	4297	102	0.8497	-30.011
1095	4352	102	0.8049	-0.000
4210	4294	102	0.7467	-45.059
4210	4297	102	0.8639	0.006
4210	4352	102	0.7916	30.017
4294	4297	102	0.7342	45.064
4297	4352	102	0.7454	30.011
762	1217	102	0.7626	-17.990
854	1046	103	0.8877	-26.963
1046	1510	103	0.8922	-0.000
806	854	103	0.8805	-45.167
1510	3195	103	0.9137	-45.911
806	3109	103	0.8879	-186.066
688	806	103	0.872	157.217
806	2558	103	0.8723	-150.123
104	588	104	0.8354	-15.978
142	588	104	0.915	-18.011
256	588	104	0.8771	-41.027
315	588	104	0.7992	-14.976
328	588	104	0.7496	-13.980
580	588	104	0.9123	54.943
588	592	104	0.8248	-95.970
588	737	104	0.8375	16.013
588	1227	104	0.759	-23.016
588	4120	104	0.759	-23.017
547	890	104	0.7587	-18.010
890	1393	104	0.7587	17.998
142	592	104	0.7843	-113.980
256	592	104	0.7556	-136.996
580	592	104	0.8373	-41.027
592	1176	104	0.7392	-15.978
104	328	104	0.8981	-1.997
142	328	104	0.7211	-4.030
315	328	104	0.8376	-0.996
328	693	104	0.7123	-126.040
328	737	104	0.8988	2.033
104	142	104	0.7742	2.033
104	232	104	0.9286	-23.016
104	315	104	0.9373	-1.001
104	693	104	0.7123	-128.037
104	737	104	0.9871	0.036
104	894	104	0.7841	-13.945
142	256	104	0.9748	23.016
142	269	104	0.8284	41.026
142	580	104	0.9498	-72.954
142	680	104	0.8343	-1.001
142	737	104	0.7721	-1.997
142	894	104	0.8014	-15.978
315	737	104	0.9384	1.037
315	894	104	0.7383	-12.943
420	547	104	0.7323	-54.030
547	984	104	0.8206	-15.977
547	1393	104	1.0	-0.013
420	760	104	0.7874	-113.980
580	760	104	0.796	-15.978
760	894	104	0.8902	72.954
760	1052	104	0.8617	-113.980
760	1146	104	0.8922	95.970
760	1176	104	0.7696	-41.027
760	1359	104	0.8156	-129.958
760	1414	104	0.9475	-15.977
420	1414	104	0.798	-129.958
894	1414	104	0.9042	-88.931
1052	1414	104	0.8327	98.003
1146	1414	104	0.9123	-111.947
1176	1414	104	0.746	25.049
1359	1414	104	0.829	113.981
609	984	104	0.7424	113.981
609	1153	104	0.7003	-15.977
256	580	104	0.9279	-95.970
269	580	104	0.7443	-113.980
232	737	104	0.9291	23.052
420	1146	104	0.825	-18.011
894	1146	104	0.9284	23.016
269	420	104	0.7458	-15.977
420	894	104	0.8285	-41.027
420	984	104	0.7363	-70.007
420	1393	104	0.7323	-54.043
894	1359	104	0.7767	-202.912
1052	1359	104	0.8417	-15.978
256	269	104	0.8791	18.011
256	1227	104	0.7328	-64.043
256	4120	104	0.7328	-64.043
894	1052	104	0.7775	-186.934
1052	1176	104	0.7945	72.954
737	1050	104	0.71	-2.983
737	894	104	0.7815	-13.980
693	737	104	0.7078	128.073
984	1393	104	0.8206	15.964
1227	4120	104	1.0	-0.001
1347	2791	106	1.0	0.000
133	1260	107	0.9149	-28.031
165	1260	107	0.9159	0.000
167	1260	107	0.8924	-45.058
197	1260	107	0.9045	-14.016
1174	1260	107	0.8939	-45.058
1260	1271	107	0.8396	0.000
1260	1282	107	0.897	14.016
1260	1309	107	0.9039	14.016
1260	1358	107	0.8327	45.058
133	1271	107	0.822	-28.031
165	1271	107	0.8411	0.000
167	1271	107	0.8164	-45.058
197	1271	107	0.8371	-14.015
1174	1271	107	0.8175	-45.058
1271	1282	107	0.8215	14.016
1271	1309	107	0.8568	14.015
133	1282	107	0.9093	-14.015
165	1282	107	0.8581	14.016
167	1282	107	0.8518	-31.042
197	1282	107	0.8527	0.000
1174	1282	107	0.8524	-31.042
1282	1309	107	0.8654	-0.000
1282	1358	107	0.7768	31.042
133	197	107	0.8928	-14.016
165	197	107	0.9372	14.016
167	197	107	0.8501	-31.042
197	1174	107	0.851	31.042
197	1309	107	0.9475	0.000
197	1358	107	0.7869	31.043
133	165	107	0.8861	-28.031
165	167	107	0.8679	45.058
165	1174	107	0.8712	45.058
165	1309	107	0.9501	14.016
165	1358	107	0.8146	45.058
133	167	107	0.8408	17.027
133	1174	107	0.8439	17.027
133	1309	107	0.9044	-14.016
133	1358	107	0.7668	17.027
167	1309	107	0.8566	-31.042
1174	1309	107	0.855	-31.042
1309	1358	107	0.7893	31.043
167	1174	107	0.9756	-0.000
167	1358	107	0.9447	0.000
1174	1358	107	0.9333	0.000
910	1938	108	1.0	0.000
1012	1940	109	1.0	-0.001
2748	2993	110	0.8689	0.004
275	918	111	0.9171	45.058
918	2989	111	0.8389	-34.020
918	3083	111	0.8953	-45.058
311	2968	111	0.8731	30.011
990	2968	111	0.8071	30.011
311	990	111	0.8687	0.000
990	1786	111	0.7623	-30.010
990	2989	111	0.7676	-196.074
275	3083	111	0.9236	0.000
2989	3083	111	0.7836	-11.038
275	2989	111	0.8162	11.038
311	1786	111	0.8876	-30.010
311	2989	111	0.7647	-196.073
2881	3722	113	1.0	0.000
364	3775	114	1.0	0.000
422	3775	114	0.7612	18.010
989	3775	114	0.7612	18.010
3775	4034	114	0.8491	-0.002
364	4034	114	0.8491	-0.002
422	4034	114	0.7596	18.009
989	4034	114	0.7596	18.008
364	422	114	0.7612	-18.010
422	989	114	1.0	0.000
364	989	114	0.7612	-18.010
458	3077	115	1.0	0.000
191	344	116	0.9045	-162.053
344	2609	116	0.8124	-288.063
191	2609	116	0.806	-450.116
1911	3514	118	1.0	0.000
2822	2870	119	0.9514	-42.047
22	92	119	0.9562	12.000
92	112	119	0.9525	-18.083
92	1638	119	0.9562	-12.000
92	1972	119	0.9616	-42.047
92	2710	119	0.9441	0.000
92	2809	119	0.9683	-0.002
92	3765	119	0.9616	-42.047
2710	2822	119	0.9658	19.969
22	1638	119	1.0	0.000
56	1638	119	0.9479	16.016
1638	2809	119	0.9474	11.999
1638	3951	119	0.9504	-16.016
1638	4175	119	0.9504	-16.016
1972	3765	119	1.0	-0.000
22	56	119	0.9479	-16.016
56	3951	119	0.9697	0.000
56	4175	119	0.9697	0.000
56	4187	119	0.9479	0.000
499	2822	119	0.9412	59.964
22	2809	119	0.9474	11.999
22	3951	119	0.9504	-16.016
22	4175	119	0.9504	-16.016
2809	2822	119	0.9566	19.970
3951	4175	119	1.0	0.000
3289	3496	120	0.9008	0.000
3364	3496	120	0.844	2.016
3289	3364	120	0.8416	-2.016
358	399	121	0.7505	23.999
399	1530	121	0.7974	467.301
399	3794	121	0.7974	467.300
399	4116	121	0.7199	-0.012
1530	3794	121	1.0	-0.000
2134	3794	121	0.741	63.068
1530	2134	121	0.741	-63.068
2134	2151	121	0.8214	-14.016
358	648	121	0.8058	2.014
202	1954	122	1.0	0.000
685	2158	123	0.8386	-30.011
2153	2158	123	0.8529	14.015
2155	2158	123	0.8892	-17.027
2158	2195	123	0.893	3.012
2158	4106	123	0.8386	30.011
480	1325	123	1.0	0.000
480	1398	123	0.8976	-0.000
480	2159	123	0.8948	-86.000
480	2224	123	0.8911	-86.000
480	2229	123	0.8958	-86.000
1325	1398	123	0.8976	-0.000
2153	2823	123	0.8075	14.016
1325	2229	123	0.8958	-86.000
2155	2229	123	0.9274	108.058
2159	2229	123	0.9606	0.000
2195	2229	123	0.9216	122.073
2224	2229	123	0.9627	-0.000
2153	2155	123	0.8698	31.042
2153	2159	123	0.9007	139.100
2153	2195	123	0.899	17.027
2155	2159	123	0.9259	108.058
2155	2195	123	0.9271	-14.015
2155	2224	123	0.9173	108.058
685	4106	123	1.0	0.000
1325	2159	123	0.8948	-86.000
2159	2195	123	0.9259	-122.073
2159	2224	123	0.967	0.000
1325	2224	123	0.8911	-86.000
2195	2224	123	0.9137	122.073
1695	4189	124	1.0	0.000
2465	4189	124	0.8055	-0.002
2696	4189	124	0.7934	-0.001
2728	4189	124	0.801	-0.002
1695	2728	124	0.801	0.002
2696	2728	124	0.8073	0.001
2728	4060	124	0.7977	-0.005
2696	4060	124	0.773	-0.004
1695	2696	124	0.7934	0.002
1695	2465	124	0.8055	0.003
2931	4167	125	1.0	0.000
769	4119	126	1.0	-0.000
3977	4119	126	0.8432	0.000
769	3977	126	0.8432	-0.000
3000	3910	127	1.0	0.000
3732	3754	129	1.0	-0.000
3660	3674	130	0.8917	0.000
3674	3711	130	0.8077	0.000
357	1389	132	0.8738	40.032
789	3613	133	0.7087	-2.016
1330	3217	134	0.8686	3.995
2707	3217	134	0.927	-14.016
2859	3217	134	0.927	-14.015
3217	3240	134	0.8819	14.016
3217	3973	134	1.0	0.000
1330	3240	134	0.8671	18.010
2707	3240	134	0.9246	-0.000
2854	3240	134	0.8866	15.995
2859	3240	134	0.9246	0.000
3240	3973	134	0.8819	-14.015
1330	2859	134	0.8754	18.010
2707	2859	134	1.0	-0.000
2854	2859	134	0.917	15.995
2859	3973	134	0.927	-14.015
2477	2854	134	0.8767	-55.990
2477	3706	134	0.8639	-14.015
2707	2854	134	0.917	-15.995
1330	3973	134	0.8686	3.995
2707	3973	134	0.927	-14.015
1330	2707	134	0.8754	18.010
748	1224	135	0.8312	140.157
1224	1455	135	0.7572	-45.058
1224	2845	135	0.8312	-140.157
1224	4168	135	0.7977	-157.183
1224	4376	135	1.0	0.000
748	1455	135	0.7936	95.099
748	2845	135	1.0	-0.000
748	4168	135	0.8751	-17.027
748	4376	135	0.8312	140.157
1455	2845	135	0.7936	-95.099
1455	4168	135	0.7964	-112.125
1455	4376	135	0.7572	45.058
2845	4168	135	0.8751	-17.026
2845	4376	135	0.8312	140.157
4168	4376	135	0.7977	157.183
138	3081	138	0.9629	0.000
2553	3081	138	0.9671	0.000
2562	3081	138	0.965	0.000
3081	4375	138	0.9629	0.000
138	4375	138	1.0	0.000
2553	4375	138	0.9676	0.000
2562	4375	138	0.969	0.000
138	2562	138	0.969	0.000
2553	2562	138	0.9589	0.000
138	2553	138	0.9676	0.000
3131	3204	139	0.9125	2.016
3190	3204	139	0.8848	2.016
3204	3225	139	0.8944	-18.011
3204	3309	139	0.8867	-2.016
3204	3415	139	0.8867	-2.016
3204	3494	139	0.8627	0.000
3204	3521	139	0.8627	0.000
3204	4360	139	0.862	-28.031
3052	3136	139	0.9131	18.011
3106	3136	139	0.902	28.031
3136	3209	139	0.8782	-15.996
3136	4022	139	1.0	0.000
3121	3160	139	0.8902	0.000
3131	3160	139	0.8626	-18.010
3160	3190	139	0.8831	18.010
3160	3279	139	0.8996	-0.000
3160	3309	139	0.8818	18.010
3160	3415	139	0.8818	18.010
3160	4045	139	0.8996	-0.000
3121	3131	139	0.9259	18.010
3131	3190	139	0.9382	0.000
3131	3309	139	0.939	0.000
3131	3415	139	0.939	0.000
184	672	139	0.8931	18.010
216	672	139	0.8908	18.010
672	818	139	0.9565	0.000
672	1139	139	0.8643	17.027
672	4028	139	0.8844	-18.010
3209	4022	139	0.8782	15.996
3106	3184	139	0.9093	-14.015
3107	3184	139	0.9134	3.995
3116	3184	139	0.937	14.016
3159	3184	139	0.9195	32.027
3184	3187	139	0.876	31.042
3184	3188	139	0.9037	13.031
3184	3313	139	0.8754	31.042
3184	4019	139	0.9084	14.015
3052	3186	139	0.9096	35.037
3186	3219	139	0.8968	-18.010
3121	3279	139	0.9087	-0.000
3190	3279	139	0.8658	-18.011
3279	3309	139	0.877	18.011
3279	3415	139	0.877	18.011
3279	4045	139	1.0	0.000
3106	3107	139	0.9107	-18.011
3107	3116	139	0.9219	-10.021
3107	3159	139	0.8731	-28.031
3107	3187	139	0.8765	35.038
3107	3188	139	0.9192	17.026
3107	4019	139	0.9086	18.010
3052	3219	139	0.8998	17.027
3052	4022	139	0.9131	18.011
3313	4019	139	0.8683	-17.027
3106	3159	139	0.8624	-46.042
3116	3159	139	0.8989	-18.011
3187	3188	139	0.8813	-18.011
3187	4019	139	0.867	-17.027
1139	3936	139	0.8844	38.016
3190	3936	139	0.8616	114.068
3309	3936	139	0.8807	114.068
3415	3936	139	0.8807	114.068
3476	3936	139	0.9683	-0.000
3936	4113	139	1.0	0.000
3121	3190	139	0.9232	18.010
3190	3309	139	0.9548	0.000
3190	3415	139	0.9548	0.000
3190	4045	139	0.8658	-18.011
3190	4113	139	0.8616	114.068
3494	3521	139	1.0	0.000
3106	3116	139	0.9297	-28.031
3116	3188	139	0.9182	27.047
3116	4019	139	0.9271	28.031
3110	3166	139	0.9152	-28.031
3121	3309	139	0.9311	18.010
3309	3415	139	1.0	0.000
3309	4045	139	0.877	-18.011
3309	4113	139	0.8807	114.068
3121	3415	139	0.9311	18.010
3415	4045	139	0.877	-18.011
3415	4113	139	0.8807	114.068
3121	3188	139	0.8719	-180.064
3121	4045	139	0.9087	-0.000
3110	3225	139	0.9196	17.027
1139	1219	139	0.866	0.000
3106	3188	139	0.9265	-0.984
3188	4019	139	0.8921	0.984
3106	4022	139	0.902	28.031
3106	4019	139	0.9036	-0.000
184	818	139	0.905	18.010
216	818	139	0.8998	18.010
818	4028	139	0.8904	-18.010
184	216	139	0.9547	0.000
184	4028	139	0.954	0.000
1139	4113	139	0.8844	38.016
216	4028	139	0.9539	0.000
3476	4113	139	0.9683	-0.000
524	3974	140	1.0	-0.000
1166	1539	141	1.0	0.000
1794	1814	142	0.8688	0.000
445	1211	142	0.8326	-0.000
1211	2447	142	0.8265	0.000
445	1017	142	0.9114	-0.000
1017	1987	142	1.0	0.000
1017	2447	142	0.8781	0.000
445	2447	142	0.9405	0.000
1207	2447	142	0.8052	27.995
1987	2447	142	0.8781	0.000
122	3547	142	0.9456	-0.011
445	1207	142	0.8151	-27.995
1207	1896	142	0.824	9.984
1207	3791	142	0.824	9.984
445	1987	142	0.9114	-0.000
122	1794	142	0.8017	-60.021
122	1896	142	0.8018	-26.088
122	3791	142	0.8018	-26.088
1896	3791	142	1.0	-0.000
553	1378	143	0.9086	-16.031
553	4230	143	0.9281	-16.035
19	368	143	0.9492	-28.031
43	368	143	0.9649	-0.000
179	368	143	0.9532	-14.016
318	368	143	0.9377	-42.047
368	398	143	0.9571	28.031
368	536	143	0.9298	84.094
368	559	143	0.9532	14.016
368	1378	143	0.9323	-0.000
368	2053	143	0.9433	14.016
368	4230	143	0.9387	-0.004
19	2053	143	0.9308	-14.016
43	2053	143	0.9449	14.016
179	2053	143	0.9509	-0.000
318	2053	143	0.9429	-28.031
398	2053	143	0.955	-14.016
509	2053	143	0.9253	-28.031
536	2053	143	0.9298	-70.078
559	2053	143	0.9509	-0.000
2053	4230	143	0.9444	-14.019
19	4230	143	0.9222	-28.035
43	4230	143	0.9403	-0.004
179	4230	143	0.9462	-14.020
318	4230	143	0.9496	-42.051
398	4230	143	0.9427	-28.035
536	4230	143	0.9233	-84.098
559	4230	143	0.9462	-14.020
19	509	143	0.918	14.016
318	509	143	0.9435	0.000
398	509	143	0.9346	14.016
509	536	143	0.923	42.047
19	398	143	0.9643	0.000
43	398	143	0.9684	28.031
179	398	143	0.9687	14.016
318	398	143	0.9452	-14.016
398	536	143	0.937	56.062
398	559	143	0.9687	-14.015
19	43	143	0.9588	-28.031
43	179	143	0.9709	14.016
43	318	143	0.9411	42.047
43	536	143	0.933	84.094
43	559	143	0.9709	14.016
43	1378	143	0.9277	-0.000
19	559	143	0.9534	-14.015
179	559	143	1.0	0.000
318	559	143	0.9393	-28.031
536	559	143	0.9294	-70.078
559	1378	143	0.9222	-14.016
19	179	143	0.9534	-14.016
179	318	143	0.9393	28.031
179	536	143	0.9294	70.078
179	1378	143	0.9222	-14.016
318	4284	143	0.9322	-14.016
536	4284	143	0.9258	-56.062
318	536	143	0.9319	42.047
563	2780	144	1.0	-0.000
1218	2780	144	1.0	0.000
2780	4072	144	1.0	0.000
2780	4073	144	1.0	0.000
563	1218	144	1.0	-0.000
1218	4072	144	1.0	0.000
1218	4073	144	1.0	0.000
563	4073	144	1.0	-0.000
4072	4073	144	1.0	0.000
563	4072	144	1.0	-0.000
8	1949	145	0.9415	-162.053
1340	1949	145	0.9558	-162.053
1341	1949	145	0.9606	-162.053
